id,type,breed,age,gender,size,description,name,status,published_at
65491012,Cat,Domestic Medium Hair,Adult,Female,Medium,Primary Color: Grey Tabby Weight: 6.98lbs Age: 4yrs 1mths 0wks,Shirley *bonded With Brave*,adoptable,2023-07-18T18:42:17+0000
65491008,Cat,Domestic Short Hair,Baby,Male,Small,"The Rock God babies are officially ready for adoption! Meet Axl! Born 4/18/2023, Axl and his siblings (Lita and Sebastian)...",Axl,adoptable,2023-07-18T18:42:16+0000
65491004,Cat,Domestic Short Hair,Baby,Female,Medium,Elsa and Anna are available for adoption together or separately . These 2 siblings were left abandoned in a box...,Elsa and Anna ,adoptable,2023-07-18T18:42:14+0000
65490996,Cat,Domestic Short Hair,Baby,Female,Medium,Esme has such personality and loves to express. She will steal your heart ?? and  shower you with unconditionally love!!!...,Esme,adoptable,2023-07-18T18:42:10+0000
65491006,Cat,Domestic Short Hair,Adult,Female,Large,"Meet Coco. She is such a sweetheart who likes to get all the pets. She is around 5-6 years old,...",Coco,adoptable,2023-07-18T18:41:59+0000
65491001,Cat,Domestic Short Hair,Young,Male,Medium,"Meet Tini, a tiny treasure with a tender heart. Hes 6 months old and is a little shy, but give...",Tini,adoptable,2023-07-18T18:41:27+0000
65491002,Cat,Domestic Short Hair,Adult,Female,Medium,"Introducing Celine, our cool and cuddly cat queen! She loves affection, always seeking out a gentle hand for pets or...",Celine,adoptable,2023-07-18T18:41:27+0000
65490997,Cat,Domestic Short Hair,Young,Female,Medium,Hi my name is Luna. I am a gray and white 1.5 year old female. I was a loving mother...,Luna,adoptable,2023-07-18T18:41:09+0000
65490999,Cat,Domestic Short Hair,Baby,Female,Small,"This little girl is sweet and gentle. She is a little more cautious than her boisterous siblings.
She loves to...",Kiki,adoptable,2023-07-18T18:41:08+0000
65490998,Cat,Domestic Medium Hair,Young,Female,Medium,This wonderful girl was dropped off at petco with her 2 week old babies. She was an amazing mama and...,Etta,adoptable,2023-07-18T18:41:07+0000
65490995,Cat,Domestic Long Hair,Adult,Female,Medium,"Hello,
My name is Blue and I am looking for my furever home. I am a sweet girl that can...",Blue,adoptable,2023-07-18T18:40:55+0000
65490982,Cat,Domestic Short Hair,Baby,Female,Medium,"We are offering adoptions by appointment only.  If you are interested in adoption, please complete and submit an application that...",Mamiko,adoptable,2023-07-18T18:40:38+0000
65490978,Cat,Domestic Short Hair,Baby,Female,Medium,Fabulous Fae! This gorgeous kitten (DOB 5/2023) is searching for a forever home. She loves to play and is a...,Fae,adoptable,2023-07-18T18:39:48+0000
65490977,Cat,Domestic Short Hair,Baby,Male,Small,"The Rock God babies are officially ready for adoption! Meet Sebastion! Born 4/18/2023, Sebastian and his two siblings (Lita and...",Sebastian,adoptable,2023-07-18T18:39:42+0000
65490972,Cat,Domestic Short Hair,Baby,Female,Medium,Julia Rae Meow is a darling tabico (calico mixed with a tabby)! She is the best of both worlds: beautiful...,Julia Rae Meow,adoptable,2023-07-18T18:39:14+0000
65490958,Cat,American Shorthair,Baby,Male,Small,"****MEET NOIR! *****

*******Available in August *******

Hello Noir, you sound like an adorable kitten! It&#039;s great to hear that...",Noir,adoptable,2023-07-18T18:37:59+0000
65490961,Cat,Domestic Short Hair,Baby,Female,Medium,"We are offering adoptions by appointment only.  If you are interested in adoption, please complete and submit an application that...",Mika,adoptable,2023-07-18T18:37:57+0000
65490962,Cat,Domestic Short Hair,Baby,Male,Medium,Please apply to adopt at: http://www.pawsgh.org,Jupiter,adoptable,2023-07-18T18:37:56+0000
65490963,Cat,Domestic Short Hair,Baby,Male,Medium,Please apply to adopt at: http://www.pawsgh.org,Saturn,adoptable,2023-07-18T18:37:56+0000
65490964,Cat,Domestic Short Hair,Baby,Male,Medium,Please apply to adopt at: http://www.pawsgh.org,Mars,adoptable,2023-07-18T18:37:56+0000
65490954,Cat,Domestic Short Hair,Baby,Male,Small,This tiny tuxie is 3.5 month old Philippe and he arrived in store with his siblings on 7/18/23. Philippe was...,Philippe,adoptable,2023-07-18T18:36:54+0000
65490950,Cat,Domestic Short Hair,Senior,Female,Medium,,Etta James,adoptable,2023-07-18T18:36:53+0000
65490945,Cat,Domestic Short Hair,Baby,Female,Medium,"We are offering adoptions by appointment only.  If you are interested in adoption, please complete and submit an application that...",Maya,adoptable,2023-07-18T18:36:34+0000
65490942,Cat,American Shorthair,Baby,Male,Medium,Fabulous Frito! This adorable kitten (DOB 3/2023) is searching for a forever home. He loves attention and playing with other...,Frito,adoptable,2023-07-18T18:35:50+0000
65490940,Cat,Domestic Short Hair,Baby,Female,Medium,"She is spayed, tested for FeLV and FIV, started on deworming, vaccinated for FVRCP, microchipped,. Her adoption fee is only...",Guacamole,adoptable,2023-07-18T18:35:36+0000
65490934,Cat,Domestic Short Hair,Adult,Female,Medium,Thank you Calhoun&amp;#39;s Jewelers for sponsoring my microchip fee! Primary Color: Calico Weight: 8.2lbs Age: 3yrs 0mths 2wks Animal has...,Ketchup,adoptable,2023-07-18T18:35:32+0000
65490930,Cat,Domestic Short Hair,Adult,Female,Medium,Primary Color: Black Tan Tiger W/white Weight: 10.7lbs Age: 3yrs 0mths 1wks Animal has been Spayed,Scout,adoptable,2023-07-18T18:35:32+0000
65490932,Cat,Domestic Short Hair,Adult,Male,Medium,Thank you Calhoun&amp;#39;s Jewelers for sponsoring my microchip fee! Primary Color: Black And White Weight: 10.8lbs Age: 2yrs 0mths 3wks...,Doc,adoptable,2023-07-18T18:35:32+0000
65490937,Cat,Domestic Short Hair,Adult,Female,Medium,Thank you Calhoun&amp;#39;s Jewelers for sponsoring my microchip fee! Primary Color: Black Tan Tiger W/white Weight: 6.4lbs Age: 2yrs 0mths...,Zura,adoptable,2023-07-18T18:35:32+0000
65490935,Cat,Domestic Short Hair,Adult,Female,Medium,Primary Color: White W/black Weight: 7.1lbs Age: 5yrs 0mths 2wks Animal has been Spayed,Samantha,adoptable,2023-07-18T18:35:32+0000
65490938,Cat,Domestic Short Hair,Adult,Male,Medium,Primary Color: Black Tan Tiger W/white Weight: 10.98lbs Age: 4yrs 0mths 2wks Animal has been Neutered,Timmy,adoptable,2023-07-18T18:35:32+0000
65490927,Cat,Domestic Short Hair,Baby,Male,Medium,Kitsap Humane Society is open for walk-up adoptions Wednesday through Monday from 12pm to 4pm. We are not open for...,Thomas,adoptable,2023-07-18T18:35:25+0000
65490926,Cat,Domestic Short Hair,Baby,Male,Medium,Kitsap Humane Society is open for walk-up adoptions Wednesday through Monday from 12pm to 4pm. We are not open for...,Pinocchio,adoptable,2023-07-18T18:35:25+0000
65490929,Cat,Domestic Short Hair,Baby,Female,Medium,Kitsap Humane Society is open for walk-up adoptions Wednesday through Monday from 12pm to 4pm. We are not open for...,Cup,adoptable,2023-07-18T18:35:25+0000
65490923,Cat,Domestic Short Hair,Baby,Male,Small,Found on North Donahue Drive,Wubbzy,adoptable,2023-07-18T18:35:17+0000
65490917,Cat,Domestic Short Hair,Adult,Female,Medium,,Whiners,adoptable,2023-07-18T18:35:05+0000
65490914,Cat,Domestic Short Hair,Baby,Female,Small,Lulu is a soft personality who loves being cuddled by humans and will allow herself to be held and coddled...,Lulu,adoptable,2023-07-18T18:35:02+0000
65490915,Cat,Domestic Short Hair,Baby,Male,Small,"Brutus is a bold and determined kitten who loves life and all its potential. He enjoys exploring new frontiers, climbing,...",Brutus,adoptable,2023-07-18T18:35:02+0000
65490907,Cat,Domestic Short Hair,Adult,Female,Medium,"We are offering adoptions by appointment only.  If you are interested in adoption, please complete and submit an application that...",Mai,adoptable,2023-07-18T18:34:36+0000
65490905,Cat,Domestic Short Hair,Baby,Female,Medium,WORKING CATThis cat is part of the SDHS outdoor cat adoptions program of primarily unsocialized cats. Not every cat thrives...,Working Cat - Lasagna,adoptable,2023-07-18T18:34:17+0000
65490899,Cat,Domestic Short Hair,Baby,Female,Medium,"This playful purr machine leads her sibling crew in bravery. Once Ash has had time to explore her environment, she...",Ash,adoptable,2023-07-18T18:34:11+0000
65490900,Cat,Domestic Short Hair,Baby,Female,Medium,This zoomy snacker loves to run and play at high speed. The only thing Oak loves more than dashing in...,Oak,adoptable,2023-07-18T18:34:11+0000
65490901,Cat,Domestic Short Hair,Baby,Female,Medium,This shy cuddlebug has lots of love to give. Misty would thrive in a quiet home with a confident cat/kitten...,Misty,adoptable,2023-07-18T18:34:11+0000
65490887,Cat,Domestic Medium Hair,Baby,Male,Medium,"Adoption Fee is $25 and includes; Spay/Neuter, Age Appropriate Vaccines, and Dewormed (Flea Treatment if needed) and Combo Tested for...",Blake,adoptable,2023-07-18T18:34:07+0000
65490894,Cat,Domestic Medium Hair,Baby,Female,Medium,"Adoption Fee is $25 and includes; Spay/Neuter, Age Appropriate Vaccines, and Dewormed (Flea Treatment if needed) and Combo Tested for...",Miranda,adoptable,2023-07-18T18:34:07+0000
65490896,Cat,Domestic Short Hair,Baby,Female,Medium,"Adoption Fee is $25 and includes; Spay/Neuter, Age Appropriate Vaccines, and Dewormed (Flea Treatment if needed) and Combo Tested for...",Dolly,adoptable,2023-07-18T18:34:07+0000
65490885,Cat,Domestic Short Hair,Baby,Female,Medium,"Adoption Fee is $25 and includes; Spay/Neuter, Age Appropriate Vaccines, and Dewormed (Flea Treatment if needed) and Combo Tested for...",Marissa,adoptable,2023-07-18T18:34:07+0000
65490869,Cat,Domestic Short Hair,Baby,Female,Medium,"She is spayed, tested for FeLV and FIV, started on deworming, vaccinated for FVRCP, microchipped,. Her adoption fee is only...",Tostada,adoptable,2023-07-18T18:31:58+0000
65490866,Cat,Domestic Short Hair,Adult,Female,Medium,"If you are interested in any of the cats available at New Leash Rescue, please email adopt@newleashrescue.org for a cat...",Mariah,adoptable,2023-07-18T18:31:19+0000
65490859,Cat,Domestic Short Hair,Baby,Female,Small,The Rock God babies are officially ready for adoption! Meet Lita! Born 4/18/2023 she and her 2 brothers (Axl and...,Lita,adoptable,2023-07-18T18:30:37+0000
65490858,Cat,American Shorthair,Baby,Male,Small,"*********MEET ZEKE*********

Hello Zeke! It&#039;s great to hear that you&#039;re looking for a forever home. As a 4-month-old male kitten,...",Zeke,adoptable,2023-07-18T18:30:33+0000
65490857,Cat,Domestic Short Hair,Baby,Female,Medium,,Mouse,adoptable,2023-07-18T18:30:32+0000
65490851,Cat,Domestic Short Hair,Baby,Female,Medium,"She is spayed, tested for FeLV and FIV, started on deworming, vaccinated for FVRCP, microchipped,. Her adoption fee is only...",Mousey,adoptable,2023-07-18T18:30:08+0000
65490849,Cat,American Shorthair,Baby,Female,Medium,Precious Phoebe! This gorgeous kitten (DOB 4/2023) is searching for a family to love. She enjoys attention and playing with...,Phoebe,adoptable,2023-07-18T18:29:56+0000
65490844,Cat,Domestic Short Hair,Baby,Male,Medium,"**Please read the entire description before inquiring about this kitty.

Adorable, very friendly, playful, curious, affectionate!
 
Good with other cats...",Milo,adoptable,2023-07-18T18:29:05+0000
65490843,Cat,Domestic Short Hair,Baby,Female,Medium,"She is spayed, tested for FeLV and FIV, started on deworming, vaccinated for FVRCP, microchipped,. Her adoption fee is only...",Sheri,adoptable,2023-07-18T18:28:55+0000
65490842,Cat,Domestic Long Hair,Adult,Male,Medium,"Meet Cracker! He is around 4 years old, neutered, up to date on vaccinations, and microchipped. 

He is such a...",Cracker,adoptable,2023-07-18T18:28:40+0000
65490832,Cat,Tuxedo,Baby,Female,Medium,Belle  is 3 lbs of. very loving kitten and purrs loud. She loves to play with toys and other kitty&#039;s...,BELLE/ KITTEN /3 lbs 3 months old,adoptable,2023-07-18T18:26:43+0000
65490830,Cat,Maine Coon,Young,Female,Small,,Amethyst (BarnBuddy),adoptable,2023-07-18T18:26:34+0000
65490831,Cat,Maine Coon,Young,Female,Small,,Ruby (BarnBuddy),adoptable,2023-07-18T18:26:34+0000
65490827,Cat,Domestic Short Hair,Baby,Male,Medium,"**Please read the entire description before inquiring about this kitty.

Adorable, very friendly, playful, curious, affectionate!
 
Good with other cats...",Max,adoptable,2023-07-18T18:26:29+0000
65490829,Cat,Domestic Short Hair,Young,Male,Medium,You can fill out an adoption application online on our official website.Figaro came in as a stray and has had...,Figaro,adoptable,2023-07-18T18:26:26+0000
65490828,Cat,Tabby,Baby,Male,Medium,"Eddie is an adorable DSH gray with white tabby male born approximately 3/8/2023.

Eddie is a very sweet kitten who...",Eddie,adoptable,2023-07-18T18:26:22+0000
65490825,Cat,Domestic Short Hair,Adult,Female,Medium,"Hey there! I&#039;m Mercury, an out of this world gal! I am a 2 year old, calico and tabby girl!...",Mercury,adoptable,2023-07-18T18:26:19+0000
65490823,Cat,Domestic Short Hair,Young,Male,Medium,I am at Oakland Animal Services in kennel Visiting Room:3Meet Summit! When this green-eyed charmer first showed up at Oakland...,Summit,adoptable,2023-07-18T18:26:00+0000
65490792,Cat,Domestic Medium Hair,Baby,Male,Small,"Mega Kitten Adoption event on Sat, July 22nd at Petsmart, Secaucus.  We have over 20 kittens and 5 mom cats...",Kitten Adoption Event July 23 Pet Supplies Plus,adoptable,2023-07-18T18:25:36+0000
65490794,Cat,Domestic Long Hair,Adult,Female,Medium,,Delilah,adoptable,2023-07-18T18:25:35+0000
65490787,Cat,Domestic Short Hair,Baby,Female,Medium,"**Please read the entire description before inquiring about this kitty.

Adorable, very friendly, playful, curious, affectionate!
 
Good with other cats...",Daisy,adoptable,2023-07-18T18:24:31+0000
65490784,Cat,Domestic Medium Hair,Young,Male,Small,,RODGER,adoptable,2023-07-18T18:24:16+0000
65490781,Cat,Domestic Short Hair,Baby,Male,Medium,Hi my name is Cain! My mama was dropped off at the shelter on Mother&#039;s Day and had me and...,Cain,adoptable,2023-07-18T18:23:45+0000
65490779,Cat,American Shorthair,Baby,Female,Medium,Super Silly Rachel! This gorgeous kitten (DOB 4/2023) is searching for a forever home. She has a very unique marble...,Rachel,adoptable,2023-07-18T18:23:36+0000
65490777,Cat,American Shorthair,Baby,Female,Medium,"Emma is a very sweet girl, she loves exploring. She has her spay appointment pending. She is current on her...",Emma,adoptable,2023-07-18T18:23:32+0000
65490775,Cat,Domestic Short Hair,Baby,Male,Medium,Hi my name is Levi! My mama was dropped off at the shelter on Mother&#039;s Day and had me and...,Levi,adoptable,2023-07-18T18:23:12+0000
65490767,Cat,Domestic Short Hair,Baby,Male,Medium,"BENNEX

Have you ever seen markings like this? WOWSA! Bennex is a stunning male domestic short hair 4 month old...",Bennex,adoptable,2023-07-18T18:22:13+0000
65490768,Cat,Domestic Short Hair,Baby,Female,Medium,"You can fill out an adoption application online on our official website.
Wednesday has made tremendous progress during her weeks...",Wednesday,adoptable,2023-07-18T18:22:08+0000
65490764,Cat,Domestic Short Hair,Baby,Male,Small,Currently at our new off site adoption partner Kitty&amp;#39;s Catfe located at 137 N Main St Washington Court House Ohio...,Vangogh,adoptable,2023-07-18T18:22:02+0000
65490756,Cat,Domestic Medium Hair,Young,Female,Small,,DaisyMae,adoptable,2023-07-18T18:21:37+0000
65490757,Cat,Domestic Long Hair,Young,Female,Small,,Harmony,adoptable,2023-07-18T18:21:37+0000
65490751,Cat,Domestic Short Hair,Baby,Male,Small,Roger came to us as a young kitten and from day one he had quite the personality. He is now...,Roger,adoptable,2023-07-18T18:21:31+0000
65490738,Cat,American Shorthair,Baby,Female,Medium,Magnificent Monica! This gorgeous kitten (DOB 4/2023) is searching for a forever home. She has a very unique marble swirl...,Monica,adoptable,2023-07-18T18:21:19+0000
65490740,Cat,Domestic Short Hair,Adult,Female,Medium,,2023-07-095,adoptable,2023-07-18T18:21:19+0000
65490721,Cat,Domestic Short Hair,Young,Female,Small,"- Loves cat treats!

- Stressed around dogs and other cats (may be happiest as only pet) 

This cat has...",Tess,adoptable,2023-07-18T18:20:44+0000
65490720,Cat,Siamese,Senior,Female,Medium,"- Left rear leg has been amputated - and prefers not to be touched in that area

- Sweet, gorgeous...",Everest,adoptable,2023-07-18T18:20:44+0000
65490712,Cat,Domestic Short Hair,Baby,Female,Small,"Robin is super shy, but sweet. She will need lots of socialization, patience, and love. She gets along with other...",Robin,adoptable,2023-07-18T18:20:23+0000
65490697,Cat,Domestic Long Hair,Baby,Male,Small,,Phoenix,adoptable,2023-07-18T18:20:02+0000
65490700,Cat,Domestic Long Hair,Baby,Male,Small,,Fox,adoptable,2023-07-18T18:20:02+0000
65490698,Cat,Domestic Short Hair,Baby,Male,Small,,Jared,adoptable,2023-07-18T18:20:02+0000
65490702,Cat,Domestic Short Hair,Baby,Female,Small,,Julia and Joel,adoptable,2023-07-18T18:20:02+0000
65490696,Cat,Domestic Short Hair,Adult,Male,Extra Large,,Shiloh,adoptable,2023-07-18T18:19:59+0000
65490692,Cat,Domestic Short Hair,Baby,Male,Small,"I&amp;#39;m Jesse and I&amp;#39;m a superstar! I&amp;#39;ve got a little chonky belly, long fur and extra toes! You won&amp;#39;t be...",Jesse,adoptable,2023-07-18T18:19:49+0000
65490691,Cat,Domestic Short Hair,Baby,Male,Small,Just try and stop me - I&amp;#39;m fast and mischievous! Come and play and meet me while you can! I&amp;#39;m...,Robbie,adoptable,2023-07-18T18:19:49+0000
65490689,Cat,Domestic Short Hair,Baby,Male,Small,I&amp;#39;m Freddie and you&amp;#39;ve just got to see my adorable thumbs in person! I&amp;#39;m a polydactyl and full of energy....,Freddie,adoptable,2023-07-18T18:19:48+0000
65490690,Cat,Domestic Short Hair,Baby,Female,Small,"Hi! I&amp;#39;m Elsie and if you love ginger girls, you just have to meet me! I&amp;#39;m sweet and a polydactyl...",Elsie,adoptable,2023-07-18T18:19:48+0000
